image id,true label,confidence,prediction
2450,1,1.0,"[np.float32(1.682886e-33), np.float32(1.0), np.float32(1.58944e-40), np.float32(0.0), np.float32(0.0), np.float32(3.35569e-40), np.float32(1.36715e-40), np.float32(9.5644e-41), np.float32(1.08123776e-29), np.float32(1.0065091e-24)]"
2332,2,0.9999989,"[np.float32(1.1147782e-06), np.float32(2.7683843e-22), np.float32(0.9999989), np.float32(7.363295e-17), np.float32(8.262779e-17), np.float32(3.9961895e-21), np.float32(1.9811386e-17), np.float32(1.5132124e-19), np.float32(2.4667498e-19), np.float32(7.36066e-23)]"
3674,3,0.99750865,"[np.float32(1.2910794e-05), np.float32(2.2391562e-08), np.float32(0.00035650274), np.float32(0.99750865), np.float32(0.00030394527), np.float32(0.0012010828), np.float32(0.0005795052), np.float32(1.1058103e-08), np.float32(3.7238322e-05), np.float32(1.0303006e-07)]"
9187,4,0.99998105,"[np.float32(1.324108e-11), np.float32(1.5175553e-12), np.float32(1.4233381e-05), np.float32(2.9543779e-08), np.float32(0.99998105), np.float32(8.402557e-08), np.float32(2.3781083e-06), np.float32(2.1946826e-06), np.float32(1.1788182e-12), np.float32(7.9051175e-12)]"
168,5,0.97843593,"[np.float32(1.310076e-08), np.float32(9.30166e-08), np.float32(1.4422771e-08), np.float32(7.695861e-06), np.float32(9.1820744e-05), np.float32(0.97843593), np.float32(4.27471e-05), np.float32(0.021168366), np.float32(5.718759e-09), np.float32(0.0002533768)]"
5561,6,1.0,"[np.float32(2.4695053e-31), np.float32(2.3764172e-28), np.float32(3.2135843e-19), np.float32(2.3473253e-20), np.float32(1.7971224e-20), np.float32(7.3454014e-25), np.float32(1.0), np.float32(3.059353e-35), np.float32(5.17891e-33), np.float32(2.9181727e-29)]"
1602,7,0.99998593,"[np.float32(4.703476e-06), np.float32(5.2394875e-09), np.float32(8.360531e-06), np.float32(6.627686e-11), np.float32(6.56381e-09), np.float32(7.0496077e-07), np.float32(2.0156419e-09), np.float32(0.99998593), np.float32(1.12852895e-07), np.float32(1.16916034e-07)]"
5531,8,0.9999999,"[np.float32(1.6834602e-07), np.float32(8.381845e-15), np.float32(1.4662569e-12), np.float32(6.027522e-17), np.float32(6.2151544e-14), np.float32(1.1474138e-18), np.float32(2.2547866e-18), np.float32(2.0409412e-19), np.float32(0.9999999), np.float32(3.213206e-14)]"
1808,9,0.99998856,"[np.float32(7.4200425e-15), np.float32(1.1477718e-05), np.float32(5.6491827e-21), np.float32(1.4382999e-20), np.float32(1.5155721e-25), np.float32(1.2238625e-21), np.float32(8.823613e-18), np.float32(4.09219e-23), np.float32(1.7367793e-15), np.float32(0.99998856)]"
560,0,1.0,"[np.float32(1.0), np.float32(2.2566919e-15), np.float32(4.6449063e-21), np.float32(3.8176595e-23), np.float32(4.4291602e-20), np.float32(4.0761563e-24), np.float32(9.933215e-28), np.float32(4.2744504e-23), np.float32(3.7104387e-14), np.float32(1.1503366e-19)]"
8559,1,0.75544447,"[np.float32(4.513058e-06), np.float32(0.75544447), np.float32(1.1989089e-05), np.float32(0.00065319834), np.float32(1.0975605e-15), np.float32(0.004467932), np.float32(2.4022626e-08), np.float32(2.3144033e-10), np.float32(0.23847747), np.float32(0.00094049756)]"
3637,2,0.95675284,"[np.float32(3.216083e-10), np.float32(1.2723821e-11), np.float32(0.95675284), np.float32(0.022953779), np.float32(7.534049e-07), np.float32(2.0928061e-07), np.float32(0.020292372), np.float32(2.0463744e-09), np.float32(3.132038e-11), np.float32(2.8586394e-13)]"
8824,3,0.98148406,"[np.float32(0.00039721417), np.float32(2.156864e-06), np.float32(6.760733e-06), np.float32(0.98148406), np.float32(0.00068920455), np.float32(0.015441294), np.float32(0.0009139494), np.float32(0.0010611002), np.float32(8.9593215e-07), np.float32(3.30648e-06)]"
227,4,0.99998593,"[np.float32(2.3271271e-07), np.float32(1.5742253e-11), np.float32(1.2692072e-05), np.float32(5.3749865e-08), np.float32(0.99998593), np.float32(1.9285333e-09), np.float32(1.1029014e-06), np.float32(1.7753412e-12), np.float32(2.2083083e-10), np.float32(1.1744567e-12)]"
5823,5,1.0,"[np.float32(3.1710867e-25), np.float32(3.1352545e-25), np.float32(9.801332e-19), np.float32(8.122913e-14), np.float32(9.755413e-34), np.float32(1.0), np.float32(6.216975e-27), np.float32(1.284207e-22), np.float32(3.1263058e-27), np.float32(4.2785285e-23)]"
1781,6,1.0,"[np.float32(1.2798576e-17), np.float32(1.2633561e-16), np.float32(8.8349826e-14), np.float32(7.166403e-12), np.float32(7.6601286e-17), np.float32(3.760061e-17), np.float32(1.0), np.float32(1.2244181e-21), np.float32(2.5576497e-19), np.float32(1.573767e-15)]"
9651,7,1.0,"[np.float32(5.9181146e-17), np.float32(7.002888e-24), np.float32(6.871879e-21), np.float32(7.4269134e-25), np.float32(4.2411573e-14), np.float32(3.012214e-17), np.float32(6.9174132e-34), np.float32(1.0), np.float32(2.849787e-24), np.float32(1.346417e-23)]"
4621,8,1.0,"[np.float32(1.3489867e-09), np.float32(2.7335496e-13), np.float32(6.8684603e-13), np.float32(2.1626415e-14), np.float32(3.5969115e-14), np.float32(4.0828156e-17), np.float32(8.4949503e-17), np.float32(2.1358085e-17), np.float32(1.0), np.float32(2.502635e-13)]"
1384,9,0.9999999,"[np.float32(4.162125e-14), np.float32(1.3415111e-07), np.float32(1.6692343e-19), np.float32(4.4322214e-19), np.float32(4.608487e-17), np.float32(7.0729574e-17), np.float32(1.2591713e-14), np.float32(7.491549e-21), np.float32(1.6878901e-15), np.float32(0.9999999)]"
9749,0,0.98182297,"[np.float32(0.98182297), np.float32(1.7916473e-09), np.float32(3.960146e-14), np.float32(1.8214637e-15), np.float32(3.5898387e-15), np.float32(3.8126173e-20), np.float32(3.9267181e-19), np.float32(9.625385e-17), np.float32(0.018176999), np.float32(4.6477306e-12)]"
7840,1,1.0,"[np.float32(1.6682484e-26), np.float32(1.0), np.float32(5.2404303e-28), np.float32(1.9994478e-30), np.float32(8.34e-43), np.float32(5.420758e-29), np.float32(2.0914287e-28), np.float32(2.0172638e-34), np.float32(6.0508156e-24), np.float32(2.5977352e-14)]"
9679,2,0.99808794,"[np.float32(2.1574017e-06), np.float32(8.408773e-11), np.float32(0.99808794), np.float32(0.00044945878), np.float32(5.978697e-09), np.float32(0.0014554778), np.float32(1.9730482e-08), np.float32(3.6746378e-06), np.float32(1.1584327e-06), np.float32(1.1704397e-09)]"
5815,3,0.91684014,"[np.float32(2.30913e-05), np.float32(4.290108e-05), np.float32(0.00023761322), np.float32(0.91684014), np.float32(0.0006285993), np.float32(0.03698268), np.float32(3.6693702e-05), np.float32(0.04520564), np.float32(5.463545e-07), np.float32(2.1008125e-06)]"
702,4,0.99803334,"[np.float32(1.6563718e-10), np.float32(1.8759863e-12), np.float32(6.304558e-06), np.float32(3.8565317e-06), np.float32(0.99803334), np.float32(2.0079306e-05), np.float32(0.0019362489), np.float32(1.55868e-07), np.float32(2.4018623e-13), np.float32(1.0288879e-11)]"
7713,5,0.9999646,"[np.float32(1.1906172e-11), np.float32(1.0234459e-11), np.float32(2.9803543e-05), np.float32(2.379233e-06), np.float32(1.0745518e-12), np.float32(0.9999646), np.float32(3.2309154e-06), np.float32(2.4326425e-11), np.float32(1.6049812e-13), np.float32(1.33799e-12)]"
4150,6,0.9999739,"[np.float32(9.254075e-15), np.float32(5.2546283e-12), np.float32(1.1088932e-06), np.float32(2.4904826e-05), np.float32(1.2366723e-07), np.float32(1.1874549e-12), np.float32(0.9999739), np.float32(2.1320755e-15), np.float32(3.1195516e-13), np.float32(8.541468e-14)]"
6478,7,0.5054782,"[np.float32(8.481091e-11), np.float32(2.0176493e-12), np.float32(7.022363e-10), np.float32(3.020415e-07), np.float32(1.5046081e-06), np.float32(0.49451998), np.float32(3.7538708e-10), np.float32(0.5054782), np.float32(9.620972e-11), np.float32(3.2821315e-10)]"
1366,8,1.0,"[np.float32(6.5367804e-16), np.float32(3.074274e-17), np.float32(1.0717223e-23), np.float32(6.3745695e-25), np.float32(3.2282464e-24), np.float32(1.4674167e-29), np.float32(5.5922693e-24), np.float32(1.7864232e-30), np.float32(1.0), np.float32(9.599696e-20)]"
7597,9,1.0,"[np.float32(2.4884828e-10), np.float32(1.5905512e-08), np.float32(6.872052e-24), np.float32(3.0586846e-22), np.float32(8.754373e-27), np.float32(5.1743444e-27), np.float32(2.7954684e-23), np.float32(4.531098e-21), np.float32(1.0003668e-14), np.float32(1.0)]"
5173,0,0.92087203,"[np.float32(0.92087203), np.float32(2.1079347e-06), np.float32(0.00022486514), np.float32(3.8742353e-08), np.float32(1.9935878e-06), np.float32(1.084795e-09), np.float32(2.6099156e-07), np.float32(1.1782932e-09), np.float32(0.078898415), np.float32(2.4742798e-07)]"
1621,1,1.0,"[np.float32(3.5799383e-21), np.float32(1.0), np.float32(3.9663962e-36), np.float32(3.1994058e-35), np.float32(0.0), np.float32(2.5284e-41), np.float32(2.946367e-39), np.float32(3.111e-42), np.float32(1.1958465e-18), np.float32(6.203219e-17)]"
6589,2,0.5047657,"[np.float32(0.48115474), np.float32(0.00010925524), np.float32(0.5047657), np.float32(0.00012325944), np.float32(3.643198e-05), np.float32(0.002354049), np.float32(0.00044042376), np.float32(9.372058e-05), np.float32(0.0027734127), np.float32(0.008149022)]"
1552,3,0.99755824,"[np.float32(1.0556543e-09), np.float32(3.5303842e-07), np.float32(4.6631897e-08), np.float32(0.99755824), np.float32(5.0992415e-11), np.float32(0.002441425), np.float32(8.541838e-11), np.float32(1.7477951e-09), np.float32(2.4879605e-11), np.float32(2.8847494e-10)]"
2588,4,0.99722147,"[np.float32(4.4295336e-09), np.float32(1.6445788e-12), np.float32(0.0004506832), np.float32(0.00040797403), np.float32(0.99722147), np.float32(4.2675e-06), np.float32(0.0019155544), np.float32(9.46977e-11), np.float32(6.8255015e-12), np.float32(8.4264843e-13)]"
5229,5,0.70553917,"[np.float32(1.4663405e-07), np.float32(2.5485174e-09), np.float32(1.5744744e-09), np.float32(0.2943931), np.float32(5.907715e-10), np.float32(0.70553917), np.float32(2.9415684e-12), np.float32(6.749909e-05), np.float32(8.373255e-08), np.float32(9.487109e-10)]"
8365,6,1.0,"[np.float32(1.2906352e-15), np.float32(4.621114e-15), np.float32(3.8571217e-17), np.float32(3.2094213e-10), np.float32(2.743042e-15), np.float32(2.5167534e-15), np.float32(1.0), np.float32(1.8061265e-19), np.float32(5.1736405e-17), np.float32(3.1865555e-09)]"
6388,7,0.88616425,"[np.float32(4.959761e-06), np.float32(0.00030626485), np.float32(0.00080184644), np.float32(4.500203e-05), np.float32(4.0466116e-06), np.float32(0.11256992), np.float32(2.2546847e-05), np.float32(0.88616425), np.float32(3.7944957e-08), np.float32(8.117889e-05)]"
3021,8,0.9999293,"[np.float32(9.560104e-06), np.float32(7.5017438e-06), np.float32(1.2971113e-07), np.float32(2.0743777e-05), np.float32(1.8400298e-10), np.float32(1.8520551e-09), np.float32(1.5592776e-05), np.float32(1.5969489e-09), np.float32(0.9999293), np.float32(1.7171154e-05)]"
6603,9,0.99943525,"[np.float32(1.2564152e-13), np.float32(0.0005647334), np.float32(8.249884e-14), np.float32(8.533546e-14), np.float32(6.460253e-16), np.float32(4.8492094e-14), np.float32(4.9024954e-11), np.float32(1.9178588e-17), np.float32(1.3072261e-12), np.float32(0.99943525)]"
5236,0,0.99999225,"[np.float32(0.99999225), np.float32(9.743078e-09), np.float32(5.971772e-09), np.float32(2.081938e-15), np.float32(1.5664182e-11), np.float32(1.9260424e-16), np.float32(9.517479e-11), np.float32(7.276778e-14), np.float32(7.682726e-06), np.float32(1.317113e-07)]"
1288,1,1.0,"[np.float32(5.940602e-23), np.float32(1.0), np.float32(1.3132068e-23), np.float32(1.7846037e-31), np.float32(7.448746e-29), np.float32(3.3391622e-28), np.float32(3.838764e-29), np.float32(1.6403651e-30), np.float32(6.0135667e-22), np.float32(3.8811943e-17)]"
5840,2,0.97059387,"[np.float32(0.00012150219), np.float32(3.9093244e-05), np.float32(0.97059387), np.float32(0.025637388), np.float32(0.0004171097), np.float32(0.00021978973), np.float32(4.250824e-06), np.float32(0.002966273), np.float32(3.1017925e-07), np.float32(3.8648477e-07)]"
8594,3,0.99980396,"[np.float32(1.6291376e-15), np.float32(1.1113108e-14), np.float32(1.7720497e-10), np.float32(0.99980396), np.float32(2.3070374e-12), np.float32(1.4454491e-11), np.float32(0.00019606427), np.float32(2.036616e-17), np.float32(5.2788524e-10), np.float32(3.2138205e-14)]"
6447,4,0.7380832,"[np.float32(2.753694e-09), np.float32(6.398056e-11), np.float32(1.9320873e-07), np.float32(4.594934e-06), np.float32(0.7380832), np.float32(2.7727468e-05), np.float32(2.9549378e-08), np.float32(0.26188427), np.float32(2.411913e-10), np.float32(7.61509e-10)]"
3432,5,0.9999999,"[np.float32(1.642409e-19), np.float32(7.328934e-20), np.float32(8.2277284e-14), np.float32(1.08514215e-07), np.float32(1.3605069e-15), np.float32(0.9999999), np.float32(5.9661436e-14), np.float32(3.644602e-15), np.float32(7.2693314e-17), np.float32(8.568695e-18)]"
6398,6,0.72516805,"[np.float32(0.0004934449), np.float32(0.00058110757), np.float32(9.7752374e-05), np.float32(0.09927962), np.float32(0.023130614), np.float32(0.15110125), np.float32(0.72516805), np.float32(1.5572185e-05), np.float32(7.778997e-05), np.float32(5.4751657e-05)]"
4853,7,1.0,"[np.float32(2.7458555e-32), np.float32(3.62e-43), np.float32(2.545826e-39), np.float32(1.37e-43), np.float32(5.035682e-33), np.float32(7.6444205e-33), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(4.171021e-39)]"
8968,8,1.0,"[np.float32(6.5047597e-18), np.float32(2.9721468e-12), np.float32(1.5602382e-17), np.float32(4.1311809e-16), np.float32(1.730219e-23), np.float32(1.1076084e-23), np.float32(3.8589944e-15), np.float32(3.179043e-26), np.float32(1.0), np.float32(8.76281e-12)]"
4932,9,0.9985067,"[np.float32(4.137533e-05), np.float32(0.0009838764), np.float32(4.4789985e-07), np.float32(1.02822035e-07), np.float32(5.635972e-10), np.float32(1.8944701e-07), np.float32(1.2519413e-13), np.float32(0.00046642695), np.float32(8.584997e-07), np.float32(0.9985067)]"
2976,0,0.99732924,"[np.float32(0.99732924), np.float32(1.1914312e-06), np.float32(0.0017181311), np.float32(1.2155855e-05), np.float32(1.0976601e-05), np.float32(5.0412705e-08), np.float32(3.9285605e-10), np.float32(2.8603772e-06), np.float32(8.9854467e-07), np.float32(0.00092440756)]"
9110,1,1.0,"[np.float32(6.9766985e-18), np.float32(1.0), np.float32(2.2057274e-23), np.float32(1.4866071e-29), np.float32(2.952858e-33), np.float32(1.1300367e-29), np.float32(1.2978157e-27), np.float32(2.938684e-28), np.float32(2.3965313e-17), np.float32(1.4286156e-09)]"
3538,2,1.0,"[np.float32(1.0314931e-12), np.float32(1.6844392e-19), np.float32(1.0), np.float32(1.8609979e-15), np.float32(1.637908e-11), np.float32(3.0145852e-15), np.float32(1.5551452e-14), np.float32(5.233692e-15), np.float32(2.1234427e-18), np.float32(8.752159e-22)]"
5874,3,0.9999794,"[np.float32(1.7789744e-11), np.float32(9.257983e-13), np.float32(4.814984e-06), np.float32(0.9999794), np.float32(1.1616977e-06), np.float32(1.5172143e-08), np.float32(1.4687483e-05), np.float32(1.8145216e-11), np.float32(1.0780012e-10), np.float32(5.3174795e-12)]"
3292,4,0.99984825,"[np.float32(2.8445158e-13), np.float32(6.211925e-14), np.float32(0.000106558306), np.float32(6.1029064e-06), np.float32(0.99984825), np.float32(6.5064585e-09), np.float32(3.9041115e-05), np.float32(1.0307058e-11), np.float32(8.424024e-14), np.float32(1.1387252e-13)]"
3268,5,1.0,"[np.float32(2.2099301e-23), np.float32(4.115451e-24), np.float32(4.6977338e-09), np.float32(1.4400199e-14), np.float32(4.3986127e-22), np.float32(1.0), np.float32(5.0579785e-17), np.float32(1.3722805e-17), np.float32(3.8593467e-23), np.float32(9.415869e-24)]"
3179,6,1.0,"[np.float32(1.1940182e-19), np.float32(1.3930926e-18), np.float32(1.3758265e-13), np.float32(5.384766e-09), np.float32(2.7409292e-15), np.float32(7.5136915e-16), np.float32(1.0), np.float32(3.2312066e-22), np.float32(1.5687514e-21), np.float32(1.8871547e-16)]"
9599,7,1.0,"[np.float32(3.321803e-12), np.float32(6.474437e-17), np.float32(1.0907155e-15), np.float32(3.997956e-13), np.float32(1.1014782e-15), np.float32(1.6645241e-10), np.float32(6.969667e-28), np.float32(1.0), np.float32(1.1246362e-20), np.float32(4.4032284e-15)]"
6296,8,1.0,"[np.float32(3.1917055e-14), np.float32(3.653102e-14), np.float32(1.0086438e-21), np.float32(5.5898463e-21), np.float32(9.071196e-24), np.float32(5.1896866e-26), np.float32(2.9746239e-24), np.float32(8.664885e-23), np.float32(1.0), np.float32(1.4737712e-16)]"
4410,9,0.99997544,"[np.float32(2.9509371e-08), np.float32(2.4384595e-05), np.float32(2.7780903e-10), np.float32(3.5346426e-10), np.float32(1.4514537e-13), np.float32(6.416628e-11), np.float32(2.4795891e-11), np.float32(1.1042506e-08), np.float32(1.3393053e-07), np.float32(0.99997544)]"
3823,0,1.0,"[np.float32(1.0), np.float32(4.2644006e-16), np.float32(6.027584e-12), np.float32(5.531112e-21), np.float32(2.927289e-13), np.float32(1.11372645e-23), np.float32(1.8854982e-25), np.float32(2.159836e-20), np.float32(2.6115116e-10), np.float32(5.707111e-18)]"
6806,1,1.0,"[np.float32(8.0013515e-27), np.float32(1.0), np.float32(2.4480005e-37), np.float32(5.6514e-41), np.float32(0.0), np.float32(5.481e-41), np.float32(1.0295858e-36), np.float32(7.256e-42), np.float32(4.637983e-21), np.float32(1.6222804e-16)]"
3473,2,0.9981437,"[np.float32(1.8434318e-06), np.float32(1.2982857e-12), np.float32(0.9981437), np.float32(6.491154e-09), np.float32(1.1515273e-13), np.float32(1.859635e-11), np.float32(0.0018545242), np.float32(6.04044e-15), np.float32(2.7369546e-10), np.float32(7.5435365e-14)]"
9433,3,0.9529807,"[np.float32(4.3459826e-05), np.float32(0.03929831), np.float32(0.0075127776), np.float32(0.9529807), np.float32(9.840799e-08), np.float32(1.3033658e-05), np.float32(7.2730296e-07), np.float32(0.00014801622), np.float32(3.8411905e-09), np.float32(2.8843408e-06)]"
7381,4,1.0,"[np.float32(1.2940172e-15), np.float32(3.27371e-16), np.float32(8.4102764e-10), np.float32(2.55661e-12), np.float32(1.0), np.float32(6.251309e-14), np.float32(1.2789043e-12), np.float32(1.270634e-10), np.float32(9.895746e-18), np.float32(1.4752786e-16)]"
2988,5,0.95633304,"[np.float32(2.6475673e-06), np.float32(1.4325202e-09), np.float32(2.629943e-07), np.float32(0.043492567), np.float32(2.5300806e-06), np.float32(0.95633304), np.float32(2.4138852e-10), np.float32(0.00016894731), np.float32(3.6510495e-09), np.float32(3.43116e-08)]"
501,6,1.0,"[np.float32(7.300846e-17), np.float32(1.0638884e-17), np.float32(9.2220764e-10), np.float32(3.3193205e-12), np.float32(1.8200571e-14), np.float32(3.1810345e-17), np.float32(1.0), np.float32(5.3239687e-21), np.float32(2.7989647e-18), np.float32(1.4878585e-17)]"
7732,7,1.0,"[np.float32(1.4866433e-11), np.float32(5.75155e-12), np.float32(6.949636e-13), np.float32(9.116921e-16), np.float32(1.5703003e-08), np.float32(6.510356e-11), np.float32(5.001351e-20), np.float32(1.0), np.float32(4.3475033e-13), np.float32(4.7712997e-14)]"
7459,8,1.0,"[np.float32(2.1127323e-15), np.float32(3.2993846e-17), np.float32(1.2376619e-27), np.float32(2.5558385e-24), np.float32(1.1027074e-27), np.float32(4.6201092e-30), np.float32(1.610009e-27), np.float32(7.0716193e-29), np.float32(1.0), np.float32(2.3536682e-17)]"
4737,9,1.0,"[np.float32(1.03639916e-13), np.float32(2.3022103e-08), np.float32(5.0863045e-17), np.float32(5.7880197e-16), np.float32(6.393676e-21), np.float32(3.1035825e-22), np.float32(2.0010558e-17), np.float32(2.6092378e-20), np.float32(1.2359853e-11), np.float32(1.0)]"
4216,0,0.9998729,"[np.float32(0.9998729), np.float32(2.2870484e-14), np.float32(0.00012706083), np.float32(1.025947e-12), np.float32(2.0322948e-09), np.float32(7.0598726e-14), np.float32(1.5367527e-14), np.float32(1.0973673e-14), np.float32(1.329377e-08), np.float32(2.1932792e-14)]"
5090,1,0.9440352,"[np.float32(8.720174e-06), np.float32(0.9440352), np.float32(2.3972671e-11), np.float32(5.409991e-09), np.float32(1.1826749e-11), np.float32(1.756644e-10), np.float32(2.0494911e-10), np.float32(7.294293e-10), np.float32(0.055918284), np.float32(3.783701e-05)]"
2984,2,0.99999917,"[np.float32(4.6208304e-14), np.float32(1.08268446e-16), np.float32(0.99999917), np.float32(2.3818097e-10), np.float32(4.730479e-08), np.float32(7.4004976e-07), np.float32(4.052335e-11), np.float32(5.9384986e-09), np.float32(7.880698e-18), np.float32(2.378757e-19)]"
5161,3,0.9901922,"[np.float32(3.7049985e-13), np.float32(1.2137569e-12), np.float32(5.8788494e-08), np.float32(0.9901922), np.float32(4.8872867e-06), np.float32(3.7827444e-06), np.float32(5.163681e-12), np.float32(0.009799187), np.float32(2.8650743e-11), np.float32(7.218364e-11)]"
2353,4,0.99976104,"[np.float32(1.31415625e-11), np.float32(1.5592446e-12), np.float32(7.538035e-06), np.float32(0.00022080899), np.float32(0.99976104), np.float32(1.5058035e-06), np.float32(8.960846e-06), np.float32(4.7372435e-08), np.float32(3.1908061e-12), np.float32(6.426262e-11)]"
7608,5,0.99962795,"[np.float32(3.4023025e-12), np.float32(4.0979373e-12), np.float32(0.00034229012), np.float32(2.083307e-05), np.float32(9.138192e-07), np.float32(0.99962795), np.float32(6.076898e-08), np.float32(7.948941e-06), np.float32(7.675306e-14), np.float32(1.1954462e-12)]"
7817,6,0.9999535,"[np.float32(2.4398754e-17), np.float32(1.1693261e-17), np.float32(9.947002e-11), np.float32(4.6476613e-05), np.float32(1.4949892e-13), np.float32(2.9482687e-11), np.float32(0.9999535), np.float32(3.835709e-18), np.float32(7.731579e-17), np.float32(3.6138237e-15)]"
9313,7,0.9992126,"[np.float32(2.6726735e-05), np.float32(4.1924626e-08), np.float32(0.00021453194), np.float32(7.2214716e-05), np.float32(0.00014796402), np.float32(1.7260643e-06), np.float32(8.508039e-09), np.float32(0.9992126), np.float32(1.8700957e-08), np.float32(0.00032409086)]"
196,8,1.0,"[np.float32(9.630085e-16), np.float32(2.2093114e-11), np.float32(3.950078e-19), np.float32(1.447764e-18), np.float32(3.203787e-22), np.float32(6.000022e-23), np.float32(1.4534122e-20), np.float32(1.1351941e-24), np.float32(1.0), np.float32(7.155971e-11)]"
3805,9,1.0,"[np.float32(2.5185022e-22), np.float32(1.8045431e-11), np.float32(8.108889e-29), np.float32(2.981312e-26), np.float32(8.339227e-32), np.float32(2.223436e-29), np.float32(9.170106e-25), np.float32(1.8334848e-26), np.float32(9.301683e-20), np.float32(1.0)]"
5382,0,1.0,"[np.float32(1.0), np.float32(3.331193e-16), np.float32(1.5526622e-13), np.float32(5.0616633e-10), np.float32(7.134849e-18), np.float32(2.2321052e-13), np.float32(2.095656e-18), np.float32(1.839447e-18), np.float32(4.1322908e-13), np.float32(4.4762e-17)]"
4831,1,1.0,"[np.float32(2.200451e-22), np.float32(1.0), np.float32(1.4196267e-25), np.float32(2.6342158e-31), np.float32(7.129228e-30), np.float32(4.7755196e-31), np.float32(8.7595226e-26), np.float32(2.9210435e-31), np.float32(9.1205056e-23), np.float32(1.36823155e-14)]"
3313,2,1.0,"[np.float32(1.2330748e-15), np.float32(1.9112194e-26), np.float32(1.0), np.float32(1.2178386e-17), np.float32(4.4871886e-19), np.float32(3.286687e-23), np.float32(9.257211e-15), np.float32(6.5210234e-21), np.float32(3.3634915e-20), np.float32(5.4462243e-24)]"
1386,3,1.0,"[np.float32(8.451223e-16), np.float32(5.7853557e-21), np.float32(1.8448794e-14), np.float32(1.0), np.float32(2.3140257e-16), np.float32(3.4192804e-17), np.float32(5.123108e-17), np.float32(8.626245e-20), np.float32(9.280026e-13), np.float32(2.817528e-19)]"
2134,4,0.93498003,"[np.float32(1.0373517e-05), np.float32(5.9193123e-13), np.float32(8.941566e-14), np.float32(3.0445153e-07), np.float32(0.93498003), np.float32(0.06477402), np.float32(3.152386e-14), np.float32(0.00023531319), np.float32(1.113308e-12), np.float32(7.422043e-14)]"
1362,5,1.0,"[np.float32(9.680604e-19), np.float32(9.829929e-21), np.float32(1.5783777e-12), np.float32(2.089511e-09), np.float32(1.0414014e-19), np.float32(1.0), np.float32(5.6136414e-17), np.float32(2.7835627e-14), np.float32(9.6100063e-17), np.float32(2.8932824e-18)]"
1143,6,1.0,"[np.float32(7.13025e-18), np.float32(1.9253982e-14), np.float32(1.0305992e-14), np.float32(5.384881e-12), np.float32(1.8737621e-16), np.float32(9.552411e-16), np.float32(1.0), np.float32(7.010248e-21), np.float32(6.3793293e-20), np.float32(3.8612205e-10)]"
3269,7,1.0,"[np.float32(3.71275e-27), np.float32(1.211716e-34), np.float32(2.3496428e-30), np.float32(2.5525825e-33), np.float32(6.275267e-16), np.float32(9.772341e-23), np.float32(3.9998806e-38), np.float32(1.0), np.float32(9.059175e-36), np.float32(3.605643e-32)]"
8507,8,0.98769855,"[np.float32(0.012301407), np.float32(2.7549408e-12), np.float32(1.7329273e-10), np.float32(1.9611349e-16), np.float32(1.8649519e-14), np.float32(2.6775173e-17), np.float32(4.5773253e-16), np.float32(4.753747e-17), np.float32(0.98769855), np.float32(1.0923173e-12)]"
9594,9,0.44604254,"[np.float32(1.3525398e-08), np.float32(9.444286e-09), np.float32(2.2000828e-09), np.float32(0.10937666), np.float32(5.7491963e-08), np.float32(0.44450027), np.float32(1.4592297e-07), np.float32(8.028865e-05), np.float32(1.2290722e-07), np.float32(0.44604254)]"
423,0,0.83956164,"[np.float32(0.83956164), np.float32(6.202281e-05), np.float32(0.023329137), np.float32(0.1284043), np.float32(0.0010382736), np.float32(0.002483356), np.float32(0.00028283676), np.float32(0.0037304368), np.float32(0.001103655), np.float32(4.3345767e-06)]"
6972,1,1.0,"[np.float32(2.6670929e-27), np.float32(1.0), np.float32(1.3e-44), np.float32(1.16e-43), np.float32(0.0), np.float32(0.0), np.float32(3.59455e-40), np.float32(0.0), np.float32(1.5884621e-27), np.float32(3.599558e-08)]"
2464,2,0.9108198,"[np.float32(0.008769307), np.float32(6.080125e-08), np.float32(0.9108198), np.float32(9.263089e-09), np.float32(0.08040176), np.float32(1.402394e-06), np.float32(7.460225e-06), np.float32(5.555816e-09), np.float32(1.7118153e-07), np.float32(7.89612e-09)]"
8257,3,0.999884,"[np.float32(5.426558e-16), np.float32(3.859708e-16), np.float32(1.9478018e-10), np.float32(0.999884), np.float32(6.7282416e-14), np.float32(0.00011592652), np.float32(4.1822928e-10), np.float32(2.4670962e-12), np.float32(1.996419e-15), np.float32(4.1222667e-15)]"
9035,4,0.9833173,"[np.float32(4.504702e-09), np.float32(4.5784845e-10), np.float32(4.3906886e-07), np.float32(0.0004121702), np.float32(0.9833173), np.float32(0.0023903784), np.float32(1.3425177e-05), np.float32(0.013866176), np.float32(1.6349833e-10), np.float32(1.1273081e-07)]"
5969,5,0.999047,"[np.float32(4.0888362e-06), np.float32(3.449967e-09), np.float32(4.56434e-05), np.float32(0.0008929175), np.float32(4.0634846e-11), np.float32(0.999047), np.float32(1.03116745e-05), np.float32(1.0062033e-07), np.float32(2.216375e-09), np.float32(1.6264909e-09)]"
9727,6,0.9841971,"[np.float32(7.207127e-05), np.float32(0.0020272667), np.float32(3.0734103e-05), np.float32(0.0006162355), np.float32(3.0759338e-08), np.float32(2.8907203e-07), np.float32(0.9841971), np.float32(6.7159416e-09), np.float32(0.013038429), np.float32(1.7832359e-05)]"
